paypaI.com,bad
http://themambaarchives.com/onedrive/,bad
http://portalaccessx.com/info/sms3.html,bad
http://portalaccessx.com/info/sms2.html,bad
http://portalaccessx.com/info/sms.html,bad
http://portalaccessx.com/info/activation.html,bad
http://portalaccessx.com/info/login.html?link=https://www.netflix.com/login?s=766,bad
http://trialservice.genesystuna.com/ii/alibaba/?email=dbhitek@dbhitek.com,bad
https://checks4me.com/www_juno/bfd16e9b44fbe3f2a46675663bb8d5d5/CustomerBillingUpdate.html,bad
http://amazon.organic-cooking.com/Amazon/,bad
https://www.grubsexwhatsapp79.25u.com/,bad
https://ee-loginsecured.com/banks/online.lloydsbank.co.uk/mobile/,bad
https://ee-loginsecured.com/banks/online.lloydsbank.co.uk/mobile,bad
https://chaseleather.com/gig/office%20365/office-home/msf/index2.html,bad
https://www.grubsexwhatsapp79.25u.com/login.php,bad
https://chuyengiacongcokhi.vn/css/LOGIN/LOGIN/postale/eb02c/index2.html,bad
http://www.reformasartetxe.com/wp-includes/pages/usaa/,bad
http://storage.googleapis.com/fargoupdate/wells/index1.html,bad
http://clamapiseguros.com/artich/documentshared854311/,bad
http://chatwhatsappgrupbokep.ocry.com/,bad
https://dacafestofados.com.br/assets/js/mk/en.php,bad
http://156.247.12.158/ap/signin?key=a@b.c&amp;openid.assoc_handle=jpflex&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.mode=checkid_setup&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;ref_=nav_em_hd_clc_signin,bad
https://www.realworld.co.in/salt/direktnet/d6bde5a78178512792cc032401264632/,bad
https://amaz0n.gamezoone.com/pc,bad
http://yahoomail123.persiangig.com/,bad
http://178.62.225.62/media/k2/items/Purchase/Adobe%20PDF.htm,bad
http://m.facebook-page9371257827314.luckymarinesolution.com/,bad
http://m.facebook-page9371257827314.luckymarinesolution.com/login.php?cmd=login_submit&id=e37c37641b86f0f1e398f056e43871d6e37c37641b86f0f1e398f056e43871d6&session=e37c37641b86f0f1e398f056e43871d6e37c37641b86f0f1e398f056e43871d6,bad
http://facebookprofilefakehesapgiris1.birelektrikci.net/,bad
https://netflix-updateinfo.com/Login.php?sessionID=Z6cN3lxXXnNjYjeqxUKuzM6xYXd99f7O8uqEeGIenJZVccQTHlAsduJPQFhPBaQvKwvnjufbdazCxtNMm87eSD35ZQLdeOUxggKJ&amp;error=Login,bad
http://twoje-konto-sprawdz-szczegoly-netflix.mywire.org/amazonlogin/customer_center/openid.assoc_handle=195/,bad
http://twoje-konto-sprawdz-szczegoly-netflix.mywire.org/amazonlogin/,bad
http://portondeguadarrama.com/jss/OD/,bad
http://portondeguadarrama.com/jss/OD,bad
http://www.klawebdesign.com/newOwa/xchan_owa/,bad
http://98.126.215.66/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,bad
http://three.newbillinginfo.co.uk/banks/online.tsb.co.uk/,bad
http://three.newbillinginfo.co.uk/banks/online.tsb.co.uk,bad
http://three.newbillinginfo.co.uk/banks/online.lloydsbank.co.uk/mobile/,bad
http://three.newbillinginfo.co.uk/banks/online.lloydsbank.co.uk/mobile,bad
https://renew-my-membership.com/Login.php?sessionID=LqNQLWrAuAV5CuChtVnrGc0m19BaNnYwh4PM5QLTR1Ze1Mlvz38kgocRmZZw94glFknHxId7uRppcuQbsKGQSsxTdakFYDrbobXB&amp;error=Login,bad
https://renew-my-membership.com/Login.php?sessionID=Ob4Z19HepJvqTv2uiItodO9q1ORao9kUW3HhcxCR3hlbzgS1PxnP6B8oH6yTySMbzKDx11OWgJKLLLgsBLk54nIyQV6CY5G20cEs&amp;error=Login,bad
http://grubsexwhatsapp79.25u.com/,bad
https://grubsexwhatsapp79.25u.com/,bad
http://www.realworld.co.in/salt/direktnet/363d43de33b737f0dff77c4af6cff81d/,bad
http://m.facebook-page9371257827314.luckymarinesolution.com/login.php?cmd=login_submit&amp;id=400509d351cb1d33337378d664bab0c8400509d351cb1d33337378d664bab0c8&amp;session=400509d351cb1d33337378d664bab0c8400509d351cb1d33337378d664bab0c8,bad
https://apppepiymaxpgsjgbtblx.ru/.bawdroqaifhqjlrqsbwto/,bad
http://twoje-konto-sprawdz-szczegoly-netflix.mywire.org/amazonlogin/customer_center/openid.assoc_handle=996,bad
http://twoje-konto-sprawdz-szczegoly-netflix.mywire.org/amazonlogin/customer_center/openid.assoc_handle=996/,bad
http://twoje-konto-sprawdz-szczegoly-netflix.mywire.org/amazonlogin/customer_center/openid.assoc_handle=117,bad
http://twoje-konto-sprawdz-szczegoly-netflix.mywire.org/amazonlogin/customer_center/openid.assoc_handle=117/,bad
https://23fbdsorjekrjtadsne.xyz/m.pay.id.conf.htm,bad
https://3dhlcargoterminal-carrierfw187.netlify.app/,bad
https://vtoroe-mnenie.ru/wp-includes/css/Notificaciones_Banreservas/,bad
http://marcelokodja.com.br/-/-/,bad
http://bancosantaderonline.com,bad
https://esegobasket.com/index.php,bad
https://support-helpee.com/,bad
https://srvicepgehlpbsnsrcvry01.my.id/checkpoint.htm,bad
https://srvicepgehlpbsnsrcvry01.my.id/login_attempt=1&amp;lwv=110.htm,bad
https://myee-verifybill.com/,bad
https://ee-billsupportuk.com/,bad
https://ee-loginsecured.com/,bad
https://ee-loginsecured.com/login.php?&sessionid=f01f18eaec89816094bc3868f662d236&securessl=true,bad
https://egov-emekcilerbanka.com/,bad
https://ucxpubg.com/,bad
https://ee-account-bill.com/,bad
http://arogota-71.cf/workkbussnessconnactt,bad
https://23fbdsorjekrjtadsne.xyz/id.help.htm,bad
https://www.protec-mhuilf.tk/recover.htm,bad
https://customer-helpee.com/,bad
http://ee.uk.inv898.com/?e=3,bad
https://secure-paribas.at/login/login.bgzbnpparibas.pl/,bad
https://redacaomultimidia.creatorlink.net/,bad
https://chuyengiacongcokhi.vn/css/LOGIN/LOGIN/postale/eb02c,bad
https://webmail5.yolasite.com/,bad
https://creditv7.ru/,bad
https://moskva.cridit.su/,bad
https://rakuten.co.jp.baikk.top/,bad
https://tvoi-kredity.net/,bad
https://creditors24.com/,bad
https://www.rakuten-co-jp-update.org.cn/,bad
http://jbnkloading.com/jpnbk,bad
http://156.247.12.158/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,bad
http://arogota-71.cf/workkbussnessconnactt/,bad
https://rakuten.co.jp.rakutenycocojp.com/,bad
https://divisiondefault.com/norwaypost/no/manage//,bad
https://8970bc74be66e4dd8305d3b0d52a2616-dot-reflected-wind-287716.uc.r.appspot.com/,bad
https://bestrhange.ru/ex-changer/wwpay-exchanger/,bad
https://chuyengiacongcokhi.vn/css/LOGIN/LOGIN/postale/631c7,bad
https://chuyengiacongcokhi.vn/css/LOGIN/LOGIN/postale/eb02c/,bad
https://chuyengiacongcokhi.vn/css/LOGIN/LOGIN/postale,bad
http://connectedcoders.com/.quarantine/impots-remboursement/gouv/a/d5ae16b1ab093bb15a3fd7b65b8e3381,bad
https://pbsmarthomes.com/.well-known/aooosoi/.igfrtuiouz/~AbsaOnline.htm,bad
https://fetih1453.org.tr/redir.php,bad
http://cardstop.be.mijnomgeving.in/reactiveer,bad
https://chuyengiacongcokhi.vn/css/LOGIN/LOGIN/postale/739f4,bad
https://chuyengiacongcokhi.vn/css/LOGIN/LOGIN/postale/71fe7,bad
http://metmontot.fr/wp-logine/Dssk/page,bad
https://paypal.uk.kais.or.ke,bad
https://mail.redirectsecure01paypal.gleeze.com/200b6/signin.php?country.x=127.0.0.1&locale.x=en_127.0.0.1&access_token=pcz5V7PO1HuoNk6Bixxrbe6EInCZfi5qOfpCQG86,bad
http://pot-a.top/cps.html,bad
http://paypal-login286.com/,bad
https://probeemcee.com/.well-known/.igfrtuiouz/php/oform2.html,bad
http://rakuten-ra.com,bad
http://rakuten-ra.com/,bad
http://connectedcoders.com/.quarantine/impots-remboursement/gouv/a/b3429f5c838aad721978e11ac7ab581d,bad
https://bestrhange.ru/exchanger/i-obmen-exchanger/,bad
https://chuyengiacongcokhi.vn/css/LOGIN/LOGIN/postale/631c7/,bad
https://chuyengiacongcokhi.vn/css/LOGIN/LOGIN/postale/,bad
http://bozemanmt.xyz/Reviewpro/docopen/,bad
https://blaavity.com/Godtymisdbestls/nridistribution.com/office_365_authentication/office.php?4JbAJF15989328300fa6141d22a75687301683d6b3826bf00fa6141d22a75687301683d6b3826bf00fa6141d22a75687301683d6b3826bf00fa6141d22a75687301683d6b3826bf00fa6141d22a75687301683d6b3826bf0,bad
https://blaavity.com/Godtymisdbestls/nridistribution.com/office_365_authentication/,bad
http://connectedcoders.com/.quarantine/impots-remboursement/gouv/a/d5ae16b1ab093bb15a3fd7b65b8e3381/,bad
http://connectedcoders.com/.quarantine/impots-remboursement/gouv/a/,bad
http://portaltransaccionalclavedinamicaporseguridadbancaria.burrow.io/,bad
https://portaltransaccionalclavedinamicaporseguridadbancaria.burrow.io/,bad
http://schadenlock.xyz/Proposaldocuments/Onenotefile/,bad
http://uk.rebate31aug.com/,bad
https://dvla.uk-revision.com/,bad
http://dvla.uk-revision.com/,bad
https://www.grubsexwhatsapp76.25u.com/,bad
http://wilfredoislands.xyz/Proposaldocument/FBG/,bad
http://ee.verify-paymonthly.com/,bad
https://ee.verify-paymonthly.com/,bad
https://at-sae.000webhostapp.com/,bad
https://www.grubsexwhatsapp77.25u.com/,bad
http://iruxfuulhytawkyoagtclcstog-dot-gleowayel400503.uc.r.appspot.com/,bad
https://iruxfuulhytawkyoagtclcstog-dot-gleowayel400503.uc.r.appspot.com/,bad
https://hnjpjkqxywusqlglqhkklmoscb-dot-gleowayel400503.uc.r.appspot.com/,bad
https://civtkonqetbdzbloxfetzbaequ-dot-gleowayel400503.uc.r.appspot.com/,bad
https://ehwbwjoedyupxfzbwoxjqzfygf-dot-gleowayel400503.uc.r.appspot.com/,bad
http://lykgaqbeozbbyoyqigivexgkxi-dot-gleowayel400503.uc.r.appspot.com/,bad
https://lykgaqbeozbbyoyqigivexgkxi-dot-gleowayel400503.uc.r.appspot.com/,bad
https://fkorismmihokfknaxbzrduuqmc-dot-gleowayel400503.uc.r.appspot.com/,bad
https://ypvcbuvewrvtkjrysceanmhvud-dot-gleowayel400503.uc.r.appspot.com/,bad
http://ypvcbuvewrvtkjrysceanmhvud-dot-gleowayel400503.uc.r.appspot.com/,bad
http://oksgtjsrjokolsecvoqdotsurf-dot-gleowayel400503.uc.r.appspot.com/,bad
https://oksgtjsrjokolsecvoqdotsurf-dot-gleowayel400503.uc.r.appspot.com/,bad
https://kbbmsvcpxlvqmadhbnmqnrjdme-dot-gleowayel400503.uc.r.appspot.com/,bad
https://rxizkulnyptuqlthatrmgcluov-dot-gleowayel400503.uc.r.appspot.com/,bad
http://obnkzyorowlcpysfgnnjrgykvi-dot-gleowayel400503.uc.r.appspot.com/,bad
https://obnkzyorowlcpysfgnnjrgykvi-dot-gleowayel400503.uc.r.appspot.com/,bad
http://ngzugkdcznrhsvqkztyouozqeu-dot-gleowayel400503.uc.r.appspot.com/,bad
https://ngzugkdcznrhsvqkztyouozqeu-dot-gleowayel400503.uc.r.appspot.com/,bad
https://dajbzhzwthwikltmxdldemotvy-dot-gleowayel400503.uc.r.appspot.com/,bad
http://pnvdpstijolkznbsiutbkzfomp-dot-gleowayel400503.uc.r.appspot.com/,bad
https://pnvdpstijolkznbsiutbkzfomp-dot-gleowayel400503.uc.r.appspot.com/,bad
https://glcidihanodndibxfliseunwvw-dot-gleowayel400503.uc.r.appspot.com/,bad
https://mhlzvwxzmcawuqqvjzlrrezlmu-dot-gleowayel400503.uc.r.appspot.com/,bad
http://ymjhyagemxlncouitplkeajmho-dot-gleowayel400503.uc.r.appspot.com/,bad
https://ymjhyagemxlncouitplkeajmho-dot-gleowayel400503.uc.r.appspot.com/,bad
http://dvla.ukrepayments.com/,bad
